"cycle","horizon","model","actual","forecast"
111,3,"mixBART",1.61919918921273,1.19548878868682
111,3,"RW",1.61919918921273,1.17413724712416
111,6,"BVAR",1.06190218657108,1.16032628794903
111,6,"mixBART",1.06190218657108,1.03933098426798
111,6,"RW",1.06190218657108,1.17413724712416
111,9,"BVAR",1.03409375783404,1.22924523105104
111,9,"mixBART",1.03409375783404,1.00867322792468
111,9,"RW",1.03409375783404,1.17413724712416
111,12,"BVAR",0.867065568904373,1.28688710972021
111,12,"mixBART",0.867065568904373,1.052190104806
111,12,"RW",0.867065568904373,1.17413724712416
112,1,"BVAR",1.29761207728704,1.22355251886273
112,1,"mixBART",1.29761207728704,1.18100409152862
112,1,"RW",1.29761207728704,1.18736642127761
112,3,"BVAR",1.59830990596083,1.24134795122031
112,3,"mixBART",1.59830990596083,1.15250672289465
112,3,"RW",1.59830990596083,1.18736642127761
112,6,"BVAR",1.16015211757257,1.24534862479898
112,6,"mixBART",1.16015211757257,1.0217786468055
112,6,"RW",1.16015211757257,1.18736642127761
112,9,"BVAR",0.940390967544757,1.32335850830019
112,9,"mixBART",0.940390967544757,0.994492691713223
112,9,"RW",0.940390967544757,1.18736642127761
112,12,"BVAR",0.998323129119058,1.37542508111617
112,12,"mixBART",0.998323129119058,1.01435911566079
112,12,"RW",0.998323129119058,1.18736642127761
113,1,"BVAR",1.61919918921273,1.3588095833544
113,1,"mixBART",1.61919918921273,1.13130945766014
113,1,"RW",1.61919918921273,1.29741703255409
113,3,"BVAR",1.23138568504243,1.35324434747905
113,3,"mixBART",1.23138568504243,1.01468711917755
113,3,"RW",1.23138568504243,1.29741703255409
113,6,"BVAR",1.03826699525532,1.37948139504131
113,6,"mixBART",1.03826699525532,0.9047067723938
113,6,"RW",1.03826699525532,1.29741703255409
113,9,"BVAR",0.926497838171711,1.47063763861184
113,9,"mixBART",0.926497838171711,0.980466651406095
113,9,"RW",0.926497838171711,1.29741703255409
113,12,"BVAR",0.906068324551341,1.49582142315287
113,12,"mixBART",0.906068324551341,1.08783439940565
113,12,"RW",0.906068324551341,1.29741703255409
114,1,"BVAR",1.59830990596083,1.69274766069311
114,1,"mixBART",1.59830990596083,1.49034003861161
114,1,"RW",1.59830990596083,1.61245811157106
114,3,"BVAR",1.06190218657108,1.59424946402981
114,3,"mixBART",1.06190218657108,1.19651077283047
114,3,"RW",1.06190218657108,1.61245811157106
114,6,"BVAR",1.03409375783404,1.65140567797101
114,6,"mixBART",1.03409375783404,1.01367116970879
114,6,"RW",1.03409375783404,1.61245811157106
114,9,"BVAR",0.867065568904373,1.69481041703423
114,9,"mixBART",0.867065568904373,1.06292241001691
114,9,"RW",0.867065568904373,1.61245811157106
114,12,"BVAR",1.02761372581715,1.68444728927251
114,12,"mixBART",1.02761372581715,1.16659508845135
114,12,"RW",1.02761372581715,1.61245811157106
115,1,"BVAR",1.23138568504243,1.66626000957091
115,1,"mixBART",1.23138568504243,1.44148930949977
115,1,"RW",1.23138568504243,1.59249477709015
115,3,"BVAR",1.16015211757257,1.6368146772823
115,3,"mixBART",1.16015211757257,1.10343008969229
115,3,"RW",1.16015211757257,1.59249477709015
115,6,"BVAR",0.940390967544757,1.73391123994859
115,6,"mixBART",0.940390967544757,1.08362871199285
115,6,"RW",0.940390967544757,1.59249477709015
115,9,"BVAR",0.998323129119058,1.73937786154541
115,9,"mixBART",0.998323129119058,1.18721174164842
115,9,"RW",0.998323129119058,1.59249477709015
115,12,"BVAR",0.858369098712446,1.71893840368412
115,12,"mixBART",0.858369098712446,1.23681610313015
115,12,"RW",0.858369098712446,1.59249477709015
116,1,"BVAR",1.06190218657108,1.32270047737515
116,1,"mixBART",1.06190218657108,1.12837022666784
116,1,"RW",1.06190218657108,1.22663090636586
116,3,"BVAR",1.03826699525532,1.523055199935
116,3,"mixBART",1.03826699525532,1.01856623645515
116,3,"RW",1.03826699525532,1.22663090636586
116,6,"BVAR",0.926497838171711,1.61305396429368
116,6,"mixBART",0.926497838171711,0.994455071924102
116,6,"RW",0.926497838171711,1.22663090636586
116,9,"BVAR",0.906068324551341,1.5853503645119
116,9,"mixBART",0.906068324551341,1.18856494677331
116,9,"RW",0.906068324551341,1.22663090636586
116,12,"BVAR",0.780205943469831,1.56521716515328
116,12,"mixBART",0.780205943469831,1.11043224372927
116,12,"RW",0.780205943469831,1.22663090636586
117,1,"BVAR",1.16015211757257,1.19860355325266
117,1,"mixBART",1.16015211757257,0.993208022903015
117,1,"RW",1.16015211757257,1.06118584559549
117,3,"BVAR",1.03409375783404,1.51944235213093
117,3,"mixBART",1.03409375783404,1.10411716916525
117,3,"RW",1.03409375783404,1.06118584559549
117,6,"BVAR",0.867065568904373,1.49973277431606
117,6,"mixBART",0.867065568904373,1.07455993129836
117,6,"RW",0.867065568904373,1.06118584559549
117,9,"BVAR",1.02761372581715,1.47602203173485
117,9,"mixBART",1.02761372581715,1.14723793417275
117,9,"RW",1.02761372581715,1.06118584559549
117,12,"BVAR",0.736751965314798,1.46730374942269
117,12,"mixBART",0.736751965314798,1.0250519428271
117,12,"RW",0.736751965314798,1.06118584559549
118,1,"BVAR",1.03826699525532,1.38140734161197
118,1,"mixBART",1.03826699525532,1.09612135115162
118,1,"RW",1.03826699525532,1.16173748670894
118,3,"BVAR",0.940390967544757,1.54274281309667
118,3,"mixBART",0.940390967544757,1.08527649884912
118,3,"RW",0.940390967544757,1.16173748670894
118,6,"BVAR",0.998323129119058,1.49897800798061
118,6,"mixBART",0.998323129119058,1.10134735486693
118,6,"RW",0.998323129119058,1.16173748670894
118,9,"BVAR",0.858369098712446,1.54195423038538
118,9,"mixBART",0.858369098712446,1.14172493916359
118,9,"RW",0.858369098712446,1.16173748670894
118,12,"BVAR",0.693395312802634,1.52935324776071
118,12,"mixBART",0.693395312802634,1.05206023924152
118,12,"RW",0.693395312802634,1.16173748670894
119,1,"BVAR",1.03409375783404,1.15358574434746
119,1,"mixBART",1.03409375783404,1.04745306546383
119,1,"RW",1.03409375783404,1.03933796132878
119,3,"BVAR",0.926497838171711,1.26953639889358
119,3,"mixBART",0.926497838171711,1.02073653591297
119,3,"RW",0.926497838171711,1.03933796132878
119,6,"BVAR",0.906068324551341,1.2672545751145
119,6,"mixBART",0.906068324551341,1.16266956515957
119,6,"RW",0.906068324551341,1.03933796132878
119,9,"BVAR",0.780205943469831,1.30517517898269
119,9,"mixBART",0.780205943469831,1.14954056651448
119,9,"RW",0.780205943469831,1.03933796132878
119,12,"BVAR",0.679353130880895,1.34817599191326
119,12,"mixBART",0.679353130880895,1.08141110758241
119,12,"RW",0.679353130880895,1.03933796132878
120,1,"BVAR",0.940390967544757,1.10628595888901
120,1,"mixBART",0.940390967544757,0.963331112381735
120,1,"RW",0.940390967544757,1.03213699272813
120,3,"BVAR",0.867065568904373,1.16911739262281
120,3,"mixBART",0.867065568904373,1.02762346654034
120,3,"RW",0.867065568904373,1.03213699272813
120,6,"BVAR",1.02761372581715,1.12515469407716
120,6,"mixBART",1.02761372581715,1.0723935164496
120,6,"RW",1.02761372581715,1.03213699272813
120,9,"BVAR",0.736751965314798,1.1921764371019
120,9,"mixBART",0.736751965314798,1.11543248739716
120,9,"RW",0.736751965314798,1.03213699272813
120,12,"BVAR",0.683999874925737,1.26240804687272
120,12,"mixBART",0.683999874925737,1.06699739620515
120,12,"RW",0.683999874925737,1.03213699272813
121,1,"BVAR",0.926497838171711,0.983532131949991
121,1,"mixBART",0.926497838171711,0.960123514754348
121,1,"RW",0.926497838171711,0.937573247909993
121,3,"BVAR",0.998323129119058,0.989423931111362
121,3,"mixBART",0.998323129119058,0.998937538203304
121,3,"RW",0.998323129119058,0.937573247909993
121,6,"BVAR",0.858369098712446,0.985196798872046
121,6,"mixBART",0.858369098712446,1.01962370688463
121,6,"RW",0.858369098712446,0.937573247909993
121,9,"BVAR",0.693395312802634,1.08051354433218
121,9,"mixBART",0.693395312802634,0.9259307921153
121,9,"RW",0.693395312802634,0.937573247909993
121,12,"BVAR",0.634231373830757,1.1529348338497
121,12,"mixBART",0.634231373830757,1.00272424736098
121,12,"RW",0.634231373830757,0.937573247909993
122,1,"BVAR",0.867065568904373,0.961149437431963
122,1,"mixBART",0.867065568904373,0.946957866499034
122,1,"RW",0.867065568904373,0.925347493362486
122,3,"BVAR",0.906068324551341,0.944127320143
122,3,"mixBART",0.906068324551341,0.986319422856242
122,3,"RW",0.906068324551341,0.925347493362486
122,6,"BVAR",0.780205943469831,0.982120088802455
122,6,"mixBART",0.780205943469831,0.976696631527436
122,6,"RW",0.780205943469831,0.925347493362486
122,9,"BVAR",0.679353130880895,1.07038651753676
122,9,"mixBART",0.679353130880895,0.976726784282593
122,9,"RW",0.679353130880895,0.925347493362486
122,12,"BVAR",0.684963313829293,1.13095793017074
122,12,"mixBART",0.684963313829293,1.04008843635217
122,12,"RW",0.684963313829293,0.925347493362486
123,1,"BVAR",0.998323129119058,0.86852849028952
123,1,"mixBART",0.998323129119058,0.859301539599495
123,1,"RW",0.998323129119058,0.863880457623161
123,3,"BVAR",1.02761372581715,0.885271470275652
123,3,"mixBART",1.02761372581715,0.909359661051642
123,3,"RW",1.02761372581715,0.863880457623161
123,6,"BVAR",0.736751965314798,0.927358852060582
123,6,"mixBART",0.736751965314798,0.953475597999652
123,6,"RW",0.736751965314798,0.863880457623161
123,9,"BVAR",0.683999874925737,1.00253620273349
123,9,"mixBART",0.683999874925737,0.964923542775154
123,9,"RW",0.683999874925737,0.863880457623161
123,12,"BVAR",0.886777758071605,1.08154224943291
123,12,"mixBART",0.886777758071605,1.03859367883286
123,12,"RW",0.886777758071605,0.863880457623161
124,1,"BVAR",0.906068324551341,1.02332645208122
124,1,"mixBART",0.906068324551341,1.07860087840924
124,1,"RW",0.906068324551341,0.995644057249533
124,3,"BVAR",0.858369098712446,1.03188344874271
124,3,"mixBART",0.858369098712446,1.005262155609
124,3,"RW",0.858369098712446,0.995644057249533
124,6,"BVAR",0.693395312802634,1.05475322281811
124,6,"mixBART",0.693395312802634,0.899909751987703
124,6,"RW",0.693395312802634,0.995644057249533
124,9,"BVAR",0.634231373830757,1.14340359584912
124,9,"mixBART",0.634231373830757,1.06647409092047
124,9,"RW",0.634231373830757,0.995644057249533
124,12,"BVAR",0.738600736292609,1.19878175691198
124,12,"mixBART",0.738600736292609,1.02719523309421
124,12,"RW",0.738600736292609,0.995644057249533
125,1,"BVAR",1.02761372581715,0.93523411203125
125,1,"mixBART",1.02761372581715,0.837966949081841
125,1,"RW",1.02761372581715,0.905980247297613
125,3,"BVAR",0.780205943469831,0.963274453742704
125,3,"mixBART",0.780205943469831,0.937643112214939
125,3,"RW",0.780205943469831,0.905980247297613
125,6,"BVAR",0.679353130880895,1.01524636251476
125,6,"mixBART",0.679353130880895,0.933065168500174
125,6,"RW",0.679353130880895,0.905980247297613
125,9,"BVAR",0.684963313829293,1.10132517505983
125,9,"mixBART",0.684963313829293,1.06391474250689
125,9,"RW",0.684963313829293,0.905980247297613
125,12,"BVAR",0.918351271282502,1.16097567393432
125,12,"mixBART",0.918351271282502,1.1347928614171
125,12,"RW",0.918351271282502,0.905980247297613
126,1,"BVAR",0.858369098712446,1.06028801101377
126,1,"mixBART",0.858369098712446,0.965017989235716
126,1,"RW",0.858369098712446,1.0267736061064
126,3,"BVAR",0.736751965314798,1.06468436894808
126,3,"mixBART",0.736751965314798,0.991866727782024
126,3,"RW",0.736751965314798,1.0267736061064
126,6,"BVAR",0.683999874925737,1.14216960700711
126,6,"mixBART",0.683999874925737,1.03489405562843
126,6,"RW",0.683999874925737,1.0267736061064
126,9,"BVAR",0.886777758071605,1.21304401193269
126,9,"mixBART",0.886777758071605,1.13082015139698
126,9,"RW",0.886777758071605,1.0267736061064
126,12,"BVAR",1.00040246076008,1.25570232770324
126,12,"mixBART",1.00040246076008,1.30168052492579
126,12,"RW",1.00040246076008,1.0267736061064
127,1,"BVAR",0.780205943469831,0.876724899110136
127,1,"mixBART",0.780205943469831,0.904766964986211
127,1,"RW",0.780205943469831,0.857937857474107
127,3,"BVAR",0.693395312802634,0.90845443678902
127,3,"mixBART",0.693395312802634,0.921503073444291
127,3,"RW",0.693395312802634,0.857937857474107
127,6,"BVAR",0.634231373830757,0.989002295563099
127,6,"mixBART",0.634231373830757,0.991243752924551
127,6,"RW",0.634231373830757,0.857937857474107
127,9,"BVAR",0.738600736292609,1.04836992728938
127,9,"mixBART",0.738600736292609,1.08129704842646
127,9,"RW",0.738600736292609,0.857937857474107
127,12,"BVAR",0.9885307532299,1.11712576209801
127,12,"mixBART",0.9885307532299,1.11694001836308
127,12,"RW",0.9885307532299,0.857937857474107
128,1,"BVAR",0.736751965314798,0.785108848670204
128,1,"mixBART",0.736751965314798,0.850201739598618
128,1,"RW",0.736751965314798,0.778930320441137
128,3,"BVAR",0.679353130880895,0.816708302575405
128,3,"mixBART",0.679353130880895,0.863065600136875
128,3,"RW",0.679353130880895,0.778930320441137
128,6,"BVAR",0.684963313829293,0.889764980790471
128,6,"mixBART",0.684963313829293,0.943790650696132
128,6,"RW",0.684963313829293,0.778930320441137
128,9,"BVAR",0.918351271282502,0.95736235796842
128,9,"mixBART",0.918351271282502,1.05098957607998
128,9,"RW",0.918351271282502,0.778930320441137
128,12,"BVAR",1.03231016539818,1.01767157497006
128,12,"mixBART",1.03231016539818,1.1594676819343
128,12,"RW",1.03231016539818,0.778930320441137
129,1,"BVAR",0.693395312802634,0.752809635676781
129,1,"mixBART",0.693395312802634,0.800434722164022
129,1,"RW",0.693395312802634,0.735605622953977
129,3,"BVAR",0.683999874925737,0.807214726370468
129,3,"mixBART",0.683999874925737,0.920587740708205
129,3,"RW",0.683999874925737,0.735605622953977
129,6,"BVAR",0.886777758071605,0.853827853436824
129,6,"mixBART",0.886777758071605,0.992458980568677
129,6,"RW",0.886777758071605,0.735605622953977
129,9,"BVAR",1.00040246076008,0.917259729200841
129,9,"mixBART",1.00040246076008,1.11992188026272
129,9,"RW",1.00040246076008,0.735605622953977
129,12,"BVAR",2.02972118839227,0.975529051503625
129,12,"mixBART",2.02972118839227,1.12477890717851
129,12,"RW",2.02972118839227,0.735605622953977
130,1,"BVAR",0.679353130880895,0.729781755176097
130,1,"mixBART",0.679353130880895,0.796398906943508
130,1,"RW",0.679353130880895,0.688779436663075
130,3,"BVAR",0.634231373830757,0.789207718806266
130,3,"mixBART",0.634231373830757,0.854953689607125
130,3,"RW",0.634231373830757,0.688779436663075
130,6,"BVAR",0.738600736292609,0.834401004005644
130,6,"mixBART",0.738600736292609,0.990076245729526
130,6,"RW",0.738600736292609,0.688779436663075
130,9,"BVAR",0.9885307532299,0.900775849803733
130,9,"mixBART",0.9885307532299,1.09919340071827
130,9,"RW",0.9885307532299,0.688779436663075
130,12,"BVAR",0.989015137216413,0.965891766917248
130,12,"mixBART",0.989015137216413,1.03473497326609
130,12,"RW",0.989015137216413,0.688779436663075
131,1,"BVAR",0.683999874925737,0.679601866421028
131,1,"mixBART",0.683999874925737,0.817679452745018
131,1,"RW",0.683999874925737,0.672411794257449
131,3,"BVAR",0.684963313829293,0.722183200583686
131,3,"mixBART",0.684963313829293,0.832468526605384
131,3,"RW",0.684963313829293,0.672411794257449
131,6,"BVAR",0.918351271282502,0.755978296721733
131,6,"mixBART",0.918351271282502,0.918044380831083
131,6,"RW",0.918351271282502,0.672411794257449
131,9,"BVAR",1.03231016539818,0.8153096624147
131,9,"mixBART",1.03231016539818,1.07286887937309
131,9,"RW",1.03231016539818,0.672411794257449
131,12,"BVAR",0.997180902111324,0.888453602786937
131,12,"mixBART",0.997180902111324,1.05387427688704
131,12,"RW",0.997180902111324,0.672411794257449
132,1,"BVAR",0.634231373830757,0.734323463498272
132,1,"mixBART",0.634231373830757,0.748039021051391
132,1,"RW",0.634231373830757,0.681703089088855
132,3,"BVAR",0.886777758071605,0.768949358743928
132,3,"mixBART",0.886777758071605,0.798785349932644
132,3,"RW",0.886777758071605,0.681703089088855
132,6,"BVAR",1.00040246076008,0.799015989901749
132,6,"mixBART",1.00040246076008,0.962415029212738
132,6,"RW",1.00040246076008,0.681703089088855
132,9,"BVAR",2.02972118839227,0.865719160432235
132,9,"mixBART",2.02972118839227,1.07950559379854
132,9,"RW",2.02972118839227,0.681703089088855
132,12,"BVAR",1.08399266908051,0.924440294720021
132,12,"mixBART",1.08399266908051,1.20710804126478
132,12,"RW",1.08399266908051,0.681703089088855
133,1,"BVAR",0.684963313829293,0.650274192398338
133,1,"mixBART",0.684963313829293,0.724801251361793
133,1,"RW",0.684963313829293,0.635304205479986
133,3,"BVAR",0.738600736292609,0.698457845201279
133,3,"mixBART",0.738600736292609,0.793613981900364
133,3,"RW",0.738600736292609,0.635304205479986
133,6,"BVAR",0.9885307532299,0.749140297704079
133,6,"mixBART",0.9885307532299,0.972849409591053
133,6,"RW",0.9885307532299,0.635304205479986
133,9,"BVAR",0.989015137216413,0.813525307764077
133,9,"mixBART",0.989015137216413,1.1568107087061
133,9,"RW",0.989015137216413,0.635304205479986
133,12,"BVAR",1.20444536399373,0.868468598018314
133,12,"mixBART",1.20444536399373,1.15405163527655
133,12,"RW",1.20444536399373,0.635304205479986
134,1,"BVAR",0.886777758071605,0.711503491875561
134,1,"mixBART",0.886777758071605,0.73380041481184
134,1,"RW",0.886777758071605,0.685966748052552
134,3,"BVAR",0.918351271282502,0.718317296335239
134,3,"mixBART",0.918351271282502,0.818257989914104
134,3,"RW",0.918351271282502,0.685966748052552
134,6,"BVAR",1.03231016539818,0.774738701748044
134,6,"mixBART",1.03231016539818,1.00087534653091
134,6,"RW",1.03231016539818,0.685966748052552
134,9,"BVAR",0.997180902111324,0.845370163206685
134,9,"mixBART",0.997180902111324,1.11256632557385
134,9,"RW",0.997180902111324,0.685966748052552
134,12,"BVAR",1.41179584843783,0.907035519245569
134,12,"mixBART",1.41179584843783,1.09404758691626
134,12,"RW",1.41179584843783,0.685966748052552
135,1,"BVAR",0.738600736292609,0.872966181473883
135,1,"mixBART",0.738600736292609,0.855141952874254
135,1,"RW",0.738600736292609,0.886183247283655
135,3,"BVAR",1.00040246076008,0.84220699400287
135,3,"mixBART",1.00040246076008,0.976742034174073
135,3,"RW",1.00040246076008,0.886183247283655
135,6,"BVAR",2.02972118839227,0.920525275852061
135,6,"mixBART",2.02972118839227,1.12020782902158
135,6,"RW",2.02972118839227,0.886183247283655
135,9,"BVAR",1.08399266908051,0.994339019436216
135,9,"mixBART",1.08399266908051,1.13004677871283
135,9,"RW",1.08399266908051,0.886183247283655
135,12,"BVAR",1.49199564498569,1.04845453490132
135,12,"mixBART",1.49199564498569,1.15110928796873
135,12,"RW",1.49199564498569,0.886183247283655
136,1,"BVAR",0.918351271282502,0.719694374506148
136,1,"mixBART",0.918351271282502,0.969973113535212
136,1,"RW",0.918351271282502,0.737044145873321
136,3,"BVAR",0.9885307532299,0.758981413155901
136,3,"mixBART",0.9885307532299,1.07299215547214
136,3,"RW",0.9885307532299,0.737044145873321
136,6,"BVAR",0.989015137216413,0.833501119940834
136,6,"mixBART",0.989015137216413,1.18324773551115
136,6,"RW",0.989015137216413,0.737044145873321
136,9,"BVAR",1.20444536399373,0.870542454430907
136,9,"mixBART",1.20444536399373,1.14343636460242
136,9,"RW",1.20444536399373,0.737044145873321
136,12,"BVAR",1.8839886522544,0.933587810384883
136,12,"mixBART",1.8839886522544,1.21786000355095
136,12,"RW",1.8839886522544,0.737044145873321
137,1,"BVAR",1.00040246076008,0.890049239634913
137,1,"mixBART",1.00040246076008,0.836998919057742
137,1,"RW",1.00040246076008,0.915603570470827
137,3,"BVAR",1.03231016539818,0.903142356146386
137,3,"mixBART",1.03231016539818,0.994826209655657
137,3,"RW",1.03231016539818,0.915603570470827
137,6,"BVAR",0.997180902111324,0.980401253695378
137,6,"mixBART",0.997180902111324,1.0886883770137
137,6,"RW",0.997180902111324,0.915603570470827
137,9,"BVAR",1.41179584843783,1.02659408425747
137,9,"mixBART",1.41179584843783,1.02048459764163
137,9,"RW",1.41179584843783,0.915603570470827
137,12,"BVAR",1.99324250996621,1.08909295553008
137,12,"mixBART",1.99324250996621,1.14176646275189
137,12,"RW",1.99324250996621,0.915603570470827
138,1,"BVAR",0.9885307532299,0.99656334015842
138,1,"mixBART",0.9885307532299,1.08582933190428
138,1,"RW",0.9885307532299,0.999425617461229
138,3,"BVAR",2.02972118839227,0.966277500368135
138,3,"mixBART",2.02972118839227,1.07860006413965
138,3,"RW",2.02972118839227,0.999425617461229
138,6,"BVAR",1.08399266908051,1.05809613684173
138,6,"mixBART",1.08399266908051,1.10807642839496
138,6,"RW",1.08399266908051,0.999425617461229
138,9,"BVAR",1.49199564498569,1.11503115665719
138,9,"mixBART",1.49199564498569,1.05877750273561
138,9,"RW",1.49199564498569,0.999425617461229
138,12,"BVAR",1.81134078673166,1.15701050317053
138,12,"mixBART",1.81134078673166,1.2229975293096
138,12,"RW",1.81134078673166,0.999425617461229
139,1,"BVAR",1.03231016539818,0.927683311245369
139,1,"mixBART",1.03231016539818,0.984119455573819
139,1,"RW",1.03231016539818,0.989909799724813
139,3,"BVAR",0.989015137216413,0.941188169445352
139,3,"mixBART",0.989015137216413,1.02936023855728
139,3,"RW",0.989015137216413,0.989909799724813
139,6,"BVAR",1.20444536399373,1.04249582144598
139,6,"mixBART",1.20444536399373,1.03770218780767
139,6,"RW",1.20444536399373,0.989909799724813
139,9,"BVAR",1.8839886522544,1.11604939708015
139,9,"mixBART",1.8839886522544,0.984570347709357
139,9,"RW",1.8839886522544,0.989909799724813
139,12,"BVAR",1.33899319107718,1.14353923335274
139,12,"mixBART",1.33899319107718,1.12740042655902
139,12,"RW",1.33899319107718,0.989909799724813
140,1,"BVAR",2.02972118839227,0.969004730705415
140,1,"mixBART",2.02972118839227,0.988530620921331
140,1,"RW",2.02972118839227,1.03198781416603
140,3,"BVAR",0.997180902111324,0.987481120034163
140,3,"mixBART",0.997180902111324,0.972446483460847
140,3,"RW",0.997180902111324,1.03198781416603
140,6,"BVAR",1.41179584843783,1.07802901018808
140,6,"mixBART",1.41179584843783,0.888712548415186
140,6,"RW",1.41179584843783,1.03198781416603
140,9,"BVAR",1.99324250996621,1.14643945052216
140,9,"mixBART",1.99324250996621,0.904153436069443
140,9,"RW",1.99324250996621,1.03198781416603
140,12,"BVAR",1.5510464251567,1.20009252753344
140,12,"mixBART",1.5510464251567,0.945818940559654
140,12,"RW",1.5510464251567,1.03198781416603
141,1,"BVAR",0.989015137216413,1.87820176196792
141,1,"mixBART",0.989015137216413,1.71016116964157
141,1,"RW",0.989015137216413,2.03375655743937
141,3,"BVAR",1.08399266908051,1.68084036691861
141,3,"mixBART",1.08399266908051,1.21758324025176
141,3,"RW",1.08399266908051,2.03375655743937
141,6,"BVAR",1.49199564498569,1.7482259579805
141,6,"mixBART",1.49199564498569,1.1074256524572
141,6,"RW",1.49199564498569,2.03375655743937
141,9,"BVAR",1.81134078673166,1.79079240095021
141,9,"mixBART",1.81134078673166,1.22287567790633
141,9,"RW",1.81134078673166,2.03375655743937
141,12,"BVAR",1.64830337216863,1.78783603291774
141,12,"mixBART",1.64830337216863,1.23510262107636
141,12,"RW",1.64830337216863,2.03375655743937
142,1,"BVAR",0.997180902111324,0.962326906838505
142,1,"mixBART",0.997180902111324,0.960118086873466
142,1,"RW",0.997180902111324,0.992461835675594
142,3,"BVAR",1.20444536399373,1.02593088627862
142,3,"mixBART",1.20444536399373,1.01023599829063
142,3,"RW",1.20444536399373,0.992461835675594
142,6,"BVAR",1.8839886522544,1.10227329427162
142,6,"mixBART",1.8839886522544,0.914285068394235
142,6,"RW",1.8839886522544,0.992461835675594
142,9,"BVAR",1.33899319107718,1.12228070152725
142,9,"mixBART",1.33899319107718,1.23301069765005
142,9,"RW",1.33899319107718,0.992461835675594
142,12,"BVAR",1.70403369118041,1.18664635881577
142,12,"mixBART",1.70403369118041,1.05049523621684
142,12,"RW",1.70403369118041,0.992461835675594
143,1,"BVAR",1.08399266908051,0.956003028507881
143,1,"mixBART",1.08399266908051,0.972340888218631
143,1,"RW",1.08399266908051,1.00139291495689
143,3,"BVAR",1.41179584843783,1.08746940262379
143,3,"mixBART",1.41179584843783,1.13142616999794
143,3,"RW",1.41179584843783,1.00139291495689
143,6,"BVAR",1.99324250996621,1.10949976522926
143,6,"mixBART",1.99324250996621,1.02910113964355
143,6,"RW",1.99324250996621,1.00139291495689
143,9,"BVAR",1.5510464251567,1.13346141624363
143,9,"mixBART",1.5510464251567,1.08851553747797
143,9,"RW",1.5510464251567,1.00139291495689
143,12,"BVAR",2.28560346857642,1.19650267755636
143,12,"mixBART",2.28560346857642,1.04302297824947
143,12,"RW",2.28560346857642,1.00139291495689
144,1,"BVAR",1.20444536399373,1.15884369471547
144,1,"mixBART",1.20444536399373,1.15718056433412
144,1,"RW",1.20444536399373,1.08711894799761
144,3,"BVAR",1.49199564498569,1.26510787882353
144,3,"mixBART",1.49199564498569,1.04341046064664
144,3,"RW",1.49199564498569,1.08711894799761
144,6,"BVAR",1.81134078673166,1.27802808630946
144,6,"mixBART",1.81134078673166,1.13797761327544
144,6,"RW",1.81134078673166,1.08711894799761
144,9,"BVAR",1.64830337216863,1.3256782316801
144,9,"mixBART",1.64830337216863,1.06766090224836
144,9,"RW",1.64830337216863,1.08711894799761
144,12,"BVAR",2.79380420718083,1.39287323537453
144,12,"mixBART",2.79380420718083,1.14353760323085
144,12,"RW",2.79380420718083,1.08711894799761
145,1,"BVAR",1.41179584843783,1.2894654489913
145,1,"mixBART",1.41179584843783,1.21065954834134
145,1,"RW",1.41179584843783,1.21009651076466
145,3,"BVAR",1.8839886522544,1.26235797090554
145,3,"mixBART",1.8839886522544,1.13727130320693
145,3,"RW",1.8839886522544,1.21009651076466
145,6,"BVAR",1.33899319107718,1.28452467587332
145,6,"mixBART",1.33899319107718,1.36801047170015
145,6,"RW",1.33899319107718,1.21009651076466
145,9,"BVAR",1.70403369118041,1.34549887128936
145,9,"mixBART",1.70403369118041,1.10392456853341
145,9,"RW",1.70403369118041,1.21009651076466
145,12,"BVAR",2.61020488413402,1.40932537616029
145,12,"mixBART",2.61020488413402,1.21384505497877
145,12,"RW",2.61020488413402,1.21009651076466
146,1,"BVAR",1.49199564498569,1.39894466860143
146,1,"mixBART",1.49199564498569,1.36505218506582
146,1,"RW",1.49199564498569,1.41259564449676
146,3,"BVAR",1.99324250996621,1.39443747696505
146,3,"mixBART",1.99324250996621,1.37788247868137
146,3,"RW",1.99324250996621,1.41259564449676
146,6,"BVAR",1.5510464251567,1.41815891443863
146,6,"mixBART",1.5510464251567,1.4833160428933
146,6,"RW",1.5510464251567,1.41259564449676
146,9,"BVAR",2.28560346857642,1.46574018809441
146,9,"mixBART",2.28560346857642,1.20192161050803
146,9,"RW",2.28560346857642,1.41259564449676
146,12,"BVAR",2.46798902965316,1.46861122867178
146,12,"mixBART",2.46798902965316,1.25544660008565
146,12,"RW",2.46798902965316,1.41259564449676
147,1,"BVAR",1.8839886522544,1.46634488246319
147,1,"mixBART",1.8839886522544,1.52241691689563
147,1,"RW",1.8839886522544,1.49013290374547
147,3,"BVAR",1.81134078673166,1.45245700991735
147,3,"mixBART",1.81134078673166,1.72415018714965
147,3,"RW",1.81134078673166,1.49013290374547
147,6,"BVAR",1.64830337216863,1.46732592400133
147,6,"mixBART",1.64830337216863,1.3459087777661
147,6,"RW",1.64830337216863,1.49013290374547
147,9,"BVAR",2.79380420718083,1.48848583968689
147,9,"mixBART",2.79380420718083,1.33772725534716
147,9,"RW",2.79380420718083,1.49013290374547
147,12,"BVAR",2.98432635861373,1.51394718066915
147,12,"mixBART",2.98432635861373,1.28197886288229
147,12,"RW",2.98432635861373,1.49013290374547
148,1,"BVAR",1.99324250996621,1.88920198578059
